480
0	0.00	0.00	0.00
1	300.00	450.00	64.43
2	300.00	450.00	64.43
3	300.00	450.00	64.43
4	300.00	450.00	64.43
5	300.00	450.00	64.43
6	300.00	450.00	64.43
7	300.00	450.00	64.43
8	300.00	450.00	64.43
9	300.00	450.00	64.43
10	300.00	450.00	64.43
11	300.00	450.00	64.43
12	180.00	270.00	55.22
13	180.00	270.00	55.22
14	180.00	270.00	55.22
15	180.00	270.00	55.22
16	180.00	270.00	55.22
17	180.00	270.00	55.22
18	180.00	270.00	55.22
19	180.00	270.00	55.22
20	180.00	270.00	55.22
21	180.00	270.00	55.22
22	180.00	270.00	55.22
23	180.00	270.00	55.22
24	180.00	270.00	55.22
25	180.00	270.00	55.22
26	180.00	270.00	55.22
27	180.00	270.00	55.22
28	180.00	270.00	55.22
29	180.00	270.00	55.22
30	180.00	270.00	55.22
31	180.00	270.00	55.22
32	128.00	192.00	51.22
33	128.00	192.00	51.22
34	128.00	192.00	51.22
35	128.00	192.00	51.22
36	128.00	192.00	51.22
37	128.00	192.00	51.22
38	128.00	192.00	51.22
39	128.00	192.00	51.22
40	128.00	192.00	51.22
41	128.00	192.00	51.22
42	128.00	192.00	51.22
43	128.00	192.00	51.22
44	128.00	192.00	51.22
45	128.00	192.00	51.22
46	128.00	192.00	51.22
47	128.00	192.00	51.22
48	128.00	192.00	51.22
49	128.00	192.00	51.22
50	128.00	192.00	51.22
51	128.00	192.00	51.22
52	128.00	192.00	51.22
53	128.00	192.00	51.22
54	128.00	192.00	51.22
55	128.00	192.00	51.22
56	128.00	192.00	51.22
57	128.00	192.00	51.22
58	128.00	192.00	51.22
59	128.00	192.00	51.22
60	100.00	150.00	49.07
61	100.00	150.00	49.07
62	100.00	150.00	49.07
63	100.00	150.00	49.07
64	100.00	150.00	49.07
65	100.00	150.00	49.07
66	100.00	150.00	49.07
67	100.00	150.00	49.07
68	100.00	150.00	49.07
69	100.00	150.00	49.07
70	100.00	150.00	49.07
71	100.00	150.00	49.07
72	100.00	150.00	49.07
73	100.00	150.00	49.07
74	100.00	150.00	49.07
75	100.00	150.00	49.07
76	100.00	150.00	49.07
77	100.00	150.00	49.07
78	100.00	150.00	49.07
79	100.00	150.00	49.07
80	100.00	150.00	49.07
81	100.00	150.00	49.07
82	100.00	150.00	49.07
83	100.00	150.00	49.07
84	100.00	150.00	49.07
85	100.00	150.00	49.07
86	100.00	150.00	49.07
87	100.00	150.00	49.07
88	100.00	150.00	49.07
89	100.00	150.00	49.07
90	100.00	150.00	49.07
91	100.00	150.00	49.07
92	100.00	150.00	49.07
93	100.00	150.00	49.07
94	100.00	150.00	49.07
95	100.00	150.00	49.07
96	81.00	121.50	47.61
97	81.00	121.50	47.61
98	81.00	121.50	47.61
99	81.00	121.50	47.61
100	81.00	121.50	47.61
101	81.00	64.80	44.71
102	81.00	121.50	47.61
103	81.00	121.50	47.61
104	81.00	121.50	47.61
105	81.00	121.50	47.61
106	81.00	121.50	47.61
107	81.00	121.50	47.61
108	81.00	121.50	47.61
109	81.00	121.50	47.61
110	81.00	121.50	47.61
111	81.00	121.50	47.61
112	81.00	97.20	46.37
113	81.00	121.50	47.61
114	81.00	121.50	47.61
115	81.00	121.50	47.61
116	81.00	121.50	47.61
117	81.00	121.50	47.61
118	81.00	121.50	47.61
119	81.00	121.50	47.61
120	81.00	121.50	47.61
121	81.00	121.50	47.61
122	81.00	121.50	47.61
123	81.00	64.80	44.71
124	81.00	121.50	47.61
125	81.00	121.50	47.61
126	81.00	121.50	47.61
127	81.00	121.50	47.61
128	81.00	121.50	47.61
129	81.00	121.50	47.61
130	81.00	121.50	47.61
131	81.00	121.50	47.61
132	81.00	121.50	47.61
133	81.00	121.50	47.61
134	81.00	97.20	46.37
135	81.00	121.50	47.61
136	81.00	121.50	47.61
137	81.00	121.50	47.61
138	81.00	121.50	47.61
139	81.00	121.50	47.61
140	69.00	103.50	46.69
141	69.00	103.50	46.69
142	69.00	103.50	46.69
143	69.00	55.20	44.22
144	69.00	55.20	44.22
145	69.00	55.20	44.22
146	69.00	55.20	44.22
147	69.00	82.80	45.63
148	69.00	82.80	45.63
149	69.00	82.80	45.63
150	69.00	103.50	46.69
151	69.00	103.50	46.69
152	69.00	103.50	46.69
153	69.00	103.50	46.69
154	69.00	103.50	46.69
155	69.00	103.50	46.69
156	69.00	55.20	44.22
157	69.00	55.20	44.22
158	69.00	55.20	44.22
159	69.00	82.80	45.63
160	69.00	82.80	45.63
161	69.00	82.80	45.63
162	69.00	82.80	45.63
163	69.00	103.50	46.69
164	69.00	103.50	46.69
165	69.00	103.50	46.69
166	69.00	103.50	46.69
167	69.00	103.50	46.69
168	69.00	103.50	46.69
169	69.00	55.20	44.22
170	69.00	55.20	44.22
171	69.00	55.20	44.22
172	69.00	55.20	44.22
173	69.00	82.80	45.63
174	69.00	82.80	45.63
175	69.00	82.80	45.63
176	69.00	103.50	46.69
177	69.00	103.50	46.69
178	69.00	103.50	46.69
179	69.00	103.50	46.69
180	69.00	103.50	46.69
181	69.00	103.50	46.69
182	69.00	55.20	44.22
183	69.00	55.20	44.22
184	69.00	55.20	44.22
185	69.00	82.80	45.63
186	69.00	82.80	45.63
187	69.00	82.80	45.63
188	69.00	82.80	45.63
189	69.00	103.50	46.69
190	69.00	103.50	46.69
191	69.00	103.50	46.69
192	60.00	48.00	43.85
193	60.00	48.00	43.85
194	60.00	48.00	43.85
195	60.00	48.00	43.85
196	60.00	48.00	43.85
197	60.00	48.00	43.85
198	60.00	48.00	43.85
199	60.00	48.00	43.85
200	60.00	72.00	45.08
201	60.00	72.00	45.08
202	60.00	72.00	45.08
203	60.00	72.00	45.08
204	60.00	72.00	45.08
205	60.00	72.00	45.08
206	60.00	72.00	45.08
207	60.00	48.00	43.85
208	60.00	48.00	43.85
209	60.00	48.00	43.85
210	60.00	48.00	43.85
211	60.00	48.00	43.85
212	60.00	48.00	43.85
213	60.00	48.00	43.85
214	60.00	48.00	43.85
215	60.00	72.00	45.08
216	60.00	72.00	45.08
217	60.00	72.00	45.08
218	60.00	72.00	45.08
219	60.00	72.00	45.08
220	60.00	72.00	45.08
221	60.00	72.00	45.08
222	60.00	48.00	43.85
223	60.00	48.00	43.85
224	60.00	48.00	43.85
225	60.00	48.00	43.85
226	60.00	48.00	43.85
227	60.00	48.00	43.85
228	60.00	48.00	43.85
229	60.00	48.00	43.85
230	60.00	72.00	45.08
231	60.00	72.00	45.08
232	60.00	72.00	45.08
233	60.00	72.00	45.08
234	60.00	72.00	45.08
235	60.00	72.00	45.08
236	60.00	72.00	45.08
237	60.00	48.00	43.85
238	60.00	48.00	43.85
239	60.00	48.00	43.85
240	60.00	48.00	43.85
241	60.00	48.00	43.85
242	60.00	48.00	43.85
243	60.00	48.00	43.85
244	60.00	48.00	43.85
245	60.00	72.00	45.08
246	60.00	72.00	45.08
247	60.00	72.00	45.08
248	60.00	72.00	45.08
249	60.00	72.00	45.08
250	60.00	72.00	45.08
251	60.00	72.00	45.08
252	52.00	41.60	43.52
253	52.00	41.60	43.52
254	52.00	41.60	43.52
255	52.00	41.60	43.52
256	52.00	41.60	43.52
257	52.00	41.60	43.52
258	52.00	41.60	43.52
259	52.00	41.60	43.52
260	52.00	41.60	43.52
261	52.00	41.60	43.52
262	52.00	41.60	43.52
263	52.00	62.40	44.59
264	52.00	62.40	44.59
265	52.00	62.40	44.59
266	52.00	62.40	44.59
267	52.00	62.40	44.59
268	52.00	62.40	44.59
269	52.00	41.60	43.52
270	52.00	41.60	43.52
271	52.00	41.60	43.52
272	52.00	41.60	43.52
273	52.00	41.60	43.52
274	52.00	41.60	43.52
275	52.00	41.60	43.52
276	52.00	41.60	43.52
277	52.00	41.60	43.52
278	52.00	41.60	43.52
279	52.00	41.60	43.52
280	52.00	62.40	44.59
281	52.00	62.40	44.59
282	52.00	62.40	44.59
283	52.00	62.40	44.59
284	52.00	62.40	44.59
285	52.00	62.40	44.59
286	52.00	41.60	43.52
287	52.00	41.60	43.52
288	52.00	41.60	43.52
289	52.00	41.60	43.52
290	52.00	41.60	43.52
291	52.00	41.60	43.52
292	52.00	41.60	43.52
293	52.00	41.60	43.52
294	52.00	41.60	43.52
295	52.00	41.60	43.52
296	52.00	41.60	43.52
297	52.00	62.40	44.59
298	52.00	62.40	44.59
299	52.00	62.40	44.59
300	52.00	62.40	44.59
301	52.00	62.40	44.59
302	52.00	62.40	44.59
303	52.00	41.60	43.52
304	52.00	41.60	43.52
305	52.00	41.60	43.52
306	52.00	41.60	43.52
307	52.00	41.60	43.52
308	52.00	41.60	43.52
309	52.00	41.60	43.52
310	52.00	41.60	43.52
311	52.00	41.60	43.52
312	52.00	41.60	43.52
313	52.00	41.60	43.52
314	52.00	62.40	44.59
315	52.00	62.40	44.59
316	52.00	62.40	44.59
317	52.00	62.40	44.59
318	52.00	62.40	44.59
319	52.00	62.40	44.59
320	47.00	37.60	43.32
321	47.00	37.60	43.32
322	47.00	37.60	43.32
323	47.00	37.60	43.32
324	47.00	37.60	43.32
325	47.00	37.60	43.32
326	47.00	37.60	43.32
327	47.00	37.60	43.32
328	47.00	37.60	43.32
329	47.00	37.60	43.32
330	47.00	37.60	43.32
331	47.00	37.60	43.32
332	47.00	37.60	43.32
333	47.00	37.60	43.32
334	47.00	37.60	43.32
335	47.00	37.60	43.32
