385
0	0.00	0.00	0.00
1	3.00	4.50	281.60
2	7.00	10.50	301.32
3	7.00	5.60	285.21
4	15.00	12.00	306.25
5	1.00	0.80	269.43
6	23.00	18.40	327.28
7	5.00	4.00	279.95
8	3.00	2.40	274.69
9	3.00	2.40	274.69
10	2.00	1.60	272.06
11	6.00	4.80	282.58
12	1.00	0.80	269.43
13	1.00	0.80	269.43
14	1.00	0.80	269.43
15	2.00	1.60	272.06
16	1.00	0.80	269.43
17	4.00	3.20	277.32
18	8.00	6.40	287.84
19	42.00	33.60	377.25
20	1.00	0.80	269.43
21	1.00	0.80	269.43
22	3.00	2.40	274.69
23	1.00	0.80	269.43
24	1.00	0.80	269.43
25	2.00	1.60	272.06
26	3.00	2.40	274.69
27	4.00	3.20	277.32
28	5.00	4.00	279.95
29	1.00	0.80	269.43
30	1.00	0.80	269.43
31	3.00	2.40	274.69
32	14.00	11.20	303.62
33	13.00	10.40	300.99
34	6.00	4.80	282.58
35	2.00	1.60	272.06
36	2.00	1.60	272.06
37	2.00	1.60	272.06
38	1.00	0.80	269.43
39	24.00	19.20	329.91
40	5.00	4.00	279.95
41	2.00	1.60	272.06
42	2.00	1.60	272.06
43	4.00	3.20	277.32
44	1.00	0.80	269.43
45	1.00	0.80	269.43
46	1.00	0.80	269.43
47	1.00	0.80	269.43
48	6.00	4.80	282.58
49	7.00	5.60	285.21
50	10.00	12.00	306.25
51	2.00	3.00	276.67
52	1.00	1.50	271.73
53	6.00	9.00	296.39
54	1.00	1.50	271.73
55	7.00	10.50	301.32
56	3.00	4.50	281.60
57	3.00	3.60	278.64
58	31.00	37.20	389.08
59	8.00	9.60	298.36
60	2.00	2.40	274.69
61	1.00	1.20	270.75
62	1.00	0.80	269.43
63	1.00	0.80	269.43
64	3.00	2.40	274.69
65	4.00	3.20	277.32
66	3.00	3.60	278.64
67	1.00	1.20	270.75
68	3.00	2.40	274.69
69	3.00	3.60	278.64
70	45.00	54.00	444.30
71	2.00	1.60	272.06
72	1.00	0.80	269.43
73	1.00	0.80	269.43
74	2.00	2.40	274.69
75	4.00	4.80	282.58
76	1.00	1.20	270.75
77	2.00	2.40	274.69
78	4.00	4.80	282.58
79	1.00	0.80	269.43
80	2.00	3.00	276.67
81	1.00	1.50	271.73
82	2.00	3.00	276.67
83	1.00	1.50	271.73
84	2.00	3.00	276.67
85	2.00	3.00	276.67
86	3.00	4.50	281.60
87	4.00	6.00	286.53
88	2.00	3.00	276.67
89	19.00	28.50	360.48
90	1.00	1.50	271.73
91	10.00	15.00	316.11
92	3.00	4.50	281.60
93	6.00	9.00	296.39
94	28.00	42.00	404.86
95	3.00	4.50	281.60
96	2.00	3.00	276.67
97	2.00	3.00	276.67
98	2.00	3.00	276.67
99	12.00	18.00	325.97
100	21.00	31.50	370.34
101	5.00	7.50	291.46
102	7.00	10.50	301.32
103	1.00	1.50	271.73
104	14.00	21.00	335.83
105	7.00	10.50	301.32
106	5.00	6.00	286.53
107	4.00	4.80	282.58
108	20.00	16.00	319.40
109	2.00	2.40	274.69
110	1.00	0.80	269.43
111	2.00	1.60	272.06
112	1.00	0.80	269.43
113	1.00	0.80	269.43
114	1.00	1.20	270.75
115	4.00	4.80	282.58
116	1.00	0.80	269.43
117	1.00	0.80	269.43
118	42.00	33.60	377.25
119	2.00	1.60	272.06
120	4.00	3.20	277.32
121	5.00	4.00	279.95
122	3.00	2.40	274.69
123	2.00	2.40	274.69
124	1.00	1.50	271.73
125	4.00	6.00	286.53
126	4.00	6.00	286.53
127	33.00	49.50	429.51
128	5.00	7.50	291.46
129	1.00	1.50	271.73
130	4.00	6.00	286.53
131	1.00	1.50	271.73
132	7.00	10.50	301.32
133	6.00	9.00	296.39
134	4.00	6.00	286.53
135	1.00	1.50	271.73
136	4.00	6.00	286.53
137	8.00	12.00	306.25
138	17.00	25.50	350.62
139	12.00	18.00	325.97
140	4.00	6.00	286.53
141	1.00	0.80	269.43
142	2.00	3.00	276.67
143	1.00	1.20	270.75
144	3.00	3.60	278.64
145	5.00	4.00	279.95
146	1.00	1.20	270.75
147	3.00	3.60	278.64
148	1.00	1.20	270.75
149	2.00	2.40	274.69
150	1.00	0.80	269.43
151	3.00	3.60	278.64
152	1.00	0.80	269.43
153	7.00	5.60	285.21
154	1.00	1.20	270.75
155	3.00	2.40	274.69
156	1.00	1.20	270.75
157	1.00	0.80	269.43
158	1.00	0.80	269.43
159	2.00	1.60	272.06
160	1.00	0.80	269.43
161	1.00	0.80	269.43
162	1.00	0.80	269.43
163	1.00	0.80	269.43
164	1.00	0.80	269.43
165	4.00	4.80	282.58
166	2.00	1.60	272.06
167	3.00	3.60	278.64
168	1.00	1.20	270.75
169	1.00	1.20	270.75
170	1.00	1.20	270.75
171	1.00	1.20	270.75
172	2.00	2.40	274.69
173	2.00	3.00	276.67
174	2.00	3.00	276.67
175	2.00	1.60	272.06
176	1.00	0.80	269.43
177	1.00	0.80	269.43
178	4.00	4.80	282.58
179	3.00	4.50	281.60
180	4.00	6.00	286.53
181	2.00	3.00	276.67
182	9.00	7.20	290.47
183	6.00	4.80	282.58
184	5.00	7.50	291.46
185	6.00	9.00	296.39
186	2.00	1.60	272.06
187	6.00	9.00	296.39
188	1.00	1.50	271.73
189	1.00	0.80	269.43
190	3.00	3.60	278.64
191	1.00	0.80	269.43
192	1.00	0.80	269.43
193	1.00	0.80	269.43
194	43.00	34.40	379.87
195	1.00	0.80	269.43
196	1.00	1.20	270.75
197	3.00	2.40	274.69
198	1.00	0.80	269.43
199	1.00	1.20	270.75
200	1.00	0.80	269.43
201	2.00	1.60	272.06
202	10.00	12.00	306.25
203	1.00	1.20	270.75
204	21.00	16.80	322.02
205	1.00	0.80	269.43
206	2.00	1.60	272.06
207	1.00	0.80	269.43
208	1.00	0.80	269.43
209	1.00	0.80	269.43
210	1.00	0.80	269.43
