480
0	0.00	0.00	0.00
1	300.00	450.00	22.96
2	300.00	450.00	22.96
3	300.00	450.00	22.96
4	300.00	450.00	22.96
5	300.00	450.00	22.96
6	300.00	450.00	22.96
7	300.00	450.00	22.96
8	300.00	450.00	22.96
9	300.00	450.00	22.96
10	300.00	450.00	22.96
11	300.00	450.00	22.96
12	180.00	270.00	13.74
13	180.00	270.00	13.74
14	180.00	270.00	13.74
15	180.00	270.00	13.74
16	180.00	270.00	13.74
17	180.00	270.00	13.74
18	180.00	270.00	13.74
19	180.00	270.00	13.74
20	180.00	270.00	13.74
21	180.00	270.00	13.74
22	180.00	270.00	13.74
23	180.00	270.00	13.74
24	180.00	270.00	13.74
25	180.00	270.00	13.74
26	180.00	270.00	13.74
27	180.00	270.00	13.74
28	180.00	270.00	13.74
29	180.00	270.00	13.74
30	180.00	270.00	13.74
31	180.00	270.00	13.74
32	128.00	192.00	9.75
33	128.00	192.00	9.75
34	128.00	192.00	9.75
35	128.00	192.00	9.75
36	128.00	192.00	9.75
37	128.00	192.00	9.75
38	128.00	192.00	9.75
39	128.00	192.00	9.75
40	128.00	192.00	9.75
41	128.00	192.00	9.75
42	128.00	192.00	9.75
43	128.00	192.00	9.75
44	128.00	192.00	9.75
45	128.00	192.00	9.75
46	128.00	192.00	9.75
47	128.00	192.00	9.75
48	128.00	192.00	9.75
49	128.00	192.00	9.75
50	128.00	192.00	9.75
51	128.00	192.00	9.75
52	128.00	192.00	9.75
53	128.00	192.00	9.75
54	128.00	192.00	9.75
55	128.00	192.00	9.75
56	128.00	192.00	9.75
57	128.00	192.00	9.75
58	128.00	192.00	9.75
59	128.00	192.00	9.75
60	100.00	150.00	7.60
61	100.00	150.00	7.60
62	100.00	150.00	7.60
63	100.00	150.00	7.60
64	100.00	150.00	7.60
65	100.00	150.00	7.60
66	100.00	150.00	7.60
67	100.00	150.00	7.60
68	100.00	150.00	7.60
69	100.00	150.00	7.60
70	100.00	150.00	7.60
71	100.00	150.00	7.60
72	100.00	150.00	7.60
73	100.00	150.00	7.60
74	100.00	150.00	7.60
75	100.00	150.00	7.60
76	100.00	150.00	7.60
77	100.00	150.00	7.60
78	100.00	150.00	7.60
79	100.00	150.00	7.60
80	100.00	150.00	7.60
81	100.00	150.00	7.60
82	100.00	150.00	7.60
83	100.00	150.00	7.60
84	100.00	150.00	7.60
85	100.00	150.00	7.60
86	100.00	150.00	7.60
87	100.00	150.00	7.60
88	100.00	150.00	7.60
89	100.00	150.00	7.60
90	100.00	150.00	7.60
91	100.00	150.00	7.60
92	100.00	150.00	7.60
93	100.00	150.00	7.60
