483
0	0.00	0.00	0.00
1	300.00	450.00	30.74
2	180.00	270.00	24.25
3	300.00	450.00	30.74
4	180.00	270.00	24.25
5	128.00	192.00	21.43
6	180.00	270.00	24.25
7	180.00	270.00	24.25
8	128.00	192.00	21.43
9	100.00	150.00	19.92
10	128.00	192.00	21.43
11	180.00	270.00	24.25
12	128.00	192.00	21.43
13	100.00	150.00	19.92
14	81.00	121.50	18.89
15	100.00	150.00	19.92
16	128.00	192.00	21.43
17	128.00	192.00	21.43
18	100.00	150.00	19.92
19	81.00	121.50	18.89
20	69.00	103.50	18.24
21	81.00	121.50	18.89
22	100.00	150.00	19.92
23	128.00	192.00	21.43
24	100.00	150.00	19.92
25	81.00	121.50	18.89
26	69.00	103.50	18.24
27	60.00	90.00	17.75
28	69.00	103.50	18.24
29	81.00	121.50	18.89
30	100.00	150.00	19.92
31	100.00	150.00	19.92
32	81.00	121.50	18.89
33	69.00	103.50	18.24
34	60.00	90.00	17.75
35	52.00	78.00	17.32
36	60.00	90.00	17.75
37	69.00	103.50	18.24
38	81.00	121.50	18.89
39	100.00	150.00	19.92
40	81.00	121.50	18.89
41	69.00	103.50	18.24
42	60.00	90.00	17.75
43	52.00	78.00	17.32
44	47.00	70.50	17.05
45	52.00	78.00	17.32
46	60.00	90.00	17.75
47	69.00	103.50	18.24
48	81.00	121.50	18.89
49	81.00	121.50	18.89
50	69.00	103.50	18.24
51	60.00	90.00	17.75
52	52.00	78.00	17.32
53	47.00	70.50	17.05
54	42.00	63.00	16.78
55	47.00	70.50	17.05
56	52.00	78.00	17.32
57	60.00	90.00	17.75
58	69.00	103.50	18.24
59	81.00	121.50	18.89
60	69.00	103.50	18.24
61	60.00	90.00	17.75
62	52.00	78.00	17.32
63	47.00	70.50	17.05
64	42.00	63.00	16.78
65	39.00	58.50	16.62
66	42.00	63.00	16.78
67	47.00	70.50	17.05
68	52.00	78.00	17.32
69	60.00	90.00	17.75
70	69.00	103.50	18.24
71	69.00	103.50	18.24
72	60.00	90.00	17.75
73	52.00	78.00	17.32
74	47.00	70.50	17.05
75	42.00	63.00	16.78
76	39.00	58.50	16.62
77	36.00	54.00	16.45
78	39.00	58.50	16.62
79	42.00	63.00	16.78
80	47.00	70.50	17.05
81	52.00	78.00	17.32
82	60.00	90.00	17.75
83	69.00	103.50	18.24
84	60.00	90.00	17.75
85	52.00	78.00	17.32
86	47.00	70.50	17.05
87	42.00	63.00	16.78
88	39.00	58.50	16.62
89	36.00	54.00	16.45
90	33.00	49.50	16.29
91	36.00	54.00	16.45
92	39.00	58.50	16.62
93	42.00	63.00	16.78
94	47.00	70.50	17.05
95	52.00	78.00	17.32
96	60.00	90.00	17.75
97	60.00	90.00	17.75
98	52.00	78.00	17.32
99	47.00	70.50	17.05
100	42.00	63.00	16.78
101	39.00	58.50	16.62
102	36.00	54.00	16.45
103	33.00	49.50	16.29
104	31.00	37.20	15.85
105	33.00	49.50	16.29
106	36.00	54.00	16.45
107	39.00	58.50	16.62
108	42.00	63.00	16.78
109	47.00	70.50	17.05
110	52.00	78.00	17.32
111	60.00	90.00	17.75
112	52.00	78.00	17.32
113	47.00	70.50	17.05
114	42.00	63.00	16.78
115	39.00	58.50	16.62
116	36.00	54.00	16.45
117	33.00	49.50	16.29
118	31.00	24.80	15.40
119	29.00	23.20	15.34
120	31.00	37.20	15.85
121	33.00	49.50	16.29
122	36.00	54.00	16.45
123	39.00	58.50	16.62
124	42.00	63.00	16.78
125	47.00	70.50	17.05
126	52.00	78.00	17.32
127	52.00	78.00	17.32
128	47.00	70.50	17.05
129	42.00	63.00	16.78
130	39.00	58.50	16.62
131	36.00	54.00	16.45
132	33.00	49.50	16.29
133	31.00	24.80	15.40
134	29.00	34.80	15.76
135	27.00	32.40	15.67
136	29.00	23.20	15.34
137	31.00	37.20	15.85
138	33.00	49.50	16.29
139	36.00	54.00	16.45
140	39.00	58.50	16.62
141	42.00	63.00	16.78
142	47.00	70.50	17.05
