399
0	0.00	0.00	0.00
1	300.00	450.00	27.80
2	180.00	270.00	21.90
3	300.00	450.00	27.80
4	180.00	270.00	21.90
5	128.00	192.00	19.34
6	180.00	270.00	21.90
7	180.00	270.00	21.90
8	128.00	192.00	19.34
9	100.00	150.00	17.96
10	128.00	192.00	19.34
11	180.00	270.00	21.90
12	128.00	192.00	19.34
13	100.00	150.00	17.96
14	81.00	121.50	17.02
15	100.00	150.00	17.96
16	128.00	192.00	19.34
17	128.00	192.00	19.34
18	100.00	150.00	17.96
19	81.00	121.50	17.02
20	69.00	103.50	16.43
21	81.00	121.50	17.02
22	100.00	150.00	17.96
23	128.00	192.00	19.34
24	100.00	150.00	17.96
25	81.00	121.50	17.02
26	69.00	103.50	16.43
27	60.00	90.00	15.99
28	69.00	103.50	16.43
29	81.00	121.50	17.02
30	100.00	150.00	17.96
31	100.00	150.00	17.96
32	81.00	121.50	17.02
33	69.00	103.50	16.43
34	60.00	90.00	15.99
35	52.00	78.00	15.60
36	60.00	90.00	15.99
37	69.00	103.50	16.43
38	81.00	121.50	17.02
39	100.00	150.00	17.96
40	81.00	121.50	17.02
41	69.00	103.50	16.43
42	60.00	90.00	15.99
43	52.00	78.00	15.60
44	47.00	70.50	15.35
45	52.00	78.00	15.60
46	60.00	90.00	15.99
47	69.00	103.50	16.43
48	81.00	121.50	17.02
49	81.00	121.50	17.02
50	69.00	103.50	16.43
51	60.00	90.00	15.99
52	52.00	78.00	15.60
53	47.00	70.50	15.35
54	42.00	63.00	15.10
55	47.00	70.50	15.35
56	52.00	78.00	15.60
57	60.00	90.00	15.99
58	69.00	103.50	16.43
59	81.00	121.50	17.02
60	69.00	103.50	16.43
61	60.00	90.00	15.99
62	52.00	78.00	15.60
63	47.00	70.50	15.35
64	42.00	63.00	15.10
65	39.00	58.50	14.96
66	42.00	63.00	15.10
67	47.00	70.50	15.35
68	52.00	78.00	15.60
69	60.00	90.00	15.99
70	69.00	103.50	16.43
71	69.00	103.50	16.43
72	60.00	90.00	15.99
73	52.00	78.00	15.60
74	47.00	70.50	15.35
75	42.00	63.00	15.10
76	39.00	58.50	14.96
77	36.00	54.00	14.81
78	39.00	58.50	14.96
79	42.00	63.00	15.10
80	47.00	70.50	15.35
81	52.00	78.00	15.60
82	60.00	90.00	15.99
83	69.00	103.50	16.43
84	60.00	90.00	15.99
85	52.00	78.00	15.60
86	47.00	70.50	15.35
87	42.00	63.00	15.10
88	39.00	58.50	14.96
89	36.00	54.00	14.81
90	33.00	39.60	14.34
91	36.00	54.00	14.81
92	39.00	58.50	14.96
93	42.00	63.00	15.10
94	47.00	70.50	15.35
95	52.00	78.00	15.60
96	60.00	90.00	15.99
97	60.00	90.00	15.99
98	52.00	78.00	15.60
99	47.00	70.50	15.35
100	42.00	63.00	15.10
101	39.00	58.50	14.96
102	36.00	54.00	14.81
103	33.00	26.40	13.90
104	31.00	37.20	14.26
105	33.00	39.60	14.34
106	36.00	54.00	14.81
107	39.00	58.50	14.96
108	42.00	63.00	15.10
109	47.00	70.50	15.35
110	52.00	78.00	15.60
111	60.00	90.00	15.99
112	52.00	78.00	15.60
113	47.00	70.50	15.35
114	42.00	63.00	15.10
115	39.00	58.50	14.96
116	36.00	54.00	14.81
117	33.00	26.40	13.90
118	31.00	24.80	13.85
119	29.00	23.20	13.80
120	31.00	37.20	14.26
121	33.00	39.60	14.34
122	36.00	54.00	14.81
123	39.00	58.50	14.96
124	42.00	63.00	15.10
125	47.00	70.50	15.35
126	52.00	78.00	15.60
127	52.00	78.00	15.60
128	47.00	70.50	15.35
129	42.00	63.00	15.10
130	39.00	58.50	14.96
131	36.00	43.20	14.45
132	33.00	26.40	13.90
133	31.00	24.80	13.85
134	29.00	34.80	14.18
135	27.00	32.40	14.10
136	29.00	23.20	13.80
137	31.00	37.20	14.26
138	33.00	39.60	14.34
139	36.00	28.80	13.98
140	39.00	58.50	14.96
141	42.00	63.00	15.10
142	47.00	70.50	15.35
143	52.00	78.00	15.60
144	47.00	70.50	15.35
145	42.00	63.00	15.10
146	39.00	58.50	14.96
147	36.00	43.20	14.45
148	33.00	26.40	13.90
149	31.00	24.80	13.85
150	29.00	34.80	14.18
151	27.00	21.60	13.75
152	25.00	20.00	13.69
153	27.00	32.40	14.10
154	29.00	23.20	13.80
155	31.00	24.80	13.85
156	33.00	39.60	14.34
157	36.00	43.20	14.45
158	39.00	31.20	14.06
159	42.00	63.00	15.10
160	47.00	70.50	15.35
161	47.00	70.50	15.35
162	42.00	63.00	15.10
163	39.00	46.80	14.57
164	36.00	28.80	13.98
165	33.00	26.40	13.90
166	31.00	37.20	14.26
167	29.00	34.80	14.18
168	27.00	21.60	13.75
169	25.00	30.00	14.02
170	24.00	19.20	13.67
171	25.00	20.00	13.69
172	27.00	32.40	14.10
173	29.00	23.20	13.80
174	31.00	24.80	13.85
175	33.00	39.60	14.34
176	36.00	43.20	14.45
177	39.00	46.80	14.57
178	42.00	50.40	14.69
179	47.00	37.60	14.27
180	42.00	33.60	14.14
181	39.00	31.20	14.06
182	36.00	28.80	13.98
183	33.00	26.40	13.90
184	31.00	37.20	14.26
185	29.00	34.80	14.18
186	27.00	21.60	13.75
187	25.00	30.00	14.02
188	24.00	19.20	13.67
189	23.00	18.40	13.64
190	24.00	19.20	13.67
191	25.00	20.00	13.69
192	27.00	32.40	14.10
193	29.00	23.20	13.80
194	31.00	24.80	13.85
195	33.00	26.40	13.90
196	36.00	43.20	14.45
197	39.00	46.80	14.57
198	42.00	50.40	14.69
199	42.00	33.60	14.14
200	39.00	31.20	14.06
201	36.00	28.80	13.98
202	33.00	39.60	14.34
203	31.00	37.20	14.26
204	29.00	34.80	14.18
205	27.00	21.60	13.75
206	25.00	30.00	14.02
207	24.00	19.20	13.67
208	23.00	18.40	13.64
209	23.00	18.40	13.64
210	24.00	19.20	13.67
211	25.00	20.00	13.69
212	27.00	32.40	14.10
213	29.00	34.80	14.18
214	31.00	24.80	13.85
215	33.00	26.40	13.90
216	36.00	28.80	13.98
217	39.00	31.20	14.06
218	42.00	50.40	14.69
219	39.00	46.80	14.57
220	36.00	43.20	14.45
221	33.00	39.60	14.34
222	31.00	37.20	14.26
223	29.00	23.20	13.80
224	27.00	21.60	13.75
225	25.00	30.00	14.02
226	24.00	19.20	13.67
227	23.00	18.40	13.64
228	23.00	18.40	13.64
229	24.00	19.20	13.67
230	25.00	20.00	13.69
231	27.00	32.40	14.10
232	29.00	34.80	14.18
233	31.00	37.20	14.26
234	33.00	26.40	13.90
235	36.00	28.80	13.98
236	39.00	31.20	14.06
237	39.00	46.80	14.57
238	36.00	43.20	14.45
239	33.00	39.60	14.34
240	31.00	24.80	13.85
241	29.00	23.20	13.80
242	27.00	21.60	13.75
243	25.00	30.00	14.02
244	24.00	19.20	13.67
245	23.00	18.40	13.64
246	23.00	18.40	13.64
247	24.00	19.20	13.67
248	25.00	20.00	13.69
249	27.00	21.60	13.75
250	29.00	34.80	14.18
251	31.00	37.20	14.26
252	33.00	39.60	14.34
253	36.00	43.20	14.45
254	39.00	31.20	14.06
255	36.00	28.80	13.98
256	33.00	26.40	13.90
257	31.00	24.80	13.85
258	29.00	23.20	13.80
259	27.00	32.40	14.10
260	25.00	30.00	14.02
261	24.00	19.20	13.67
262	23.00	18.40	13.64
263	23.00	18.40	13.64
264	24.00	19.20	13.67
265	25.00	20.00	13.69
266	27.00	21.60	13.75
267	29.00	23.20	13.80
268	31.00	37.20	14.26
269	33.00	39.60	14.34
270	36.00	43.20	14.45
271	36.00	28.80	13.98
272	33.00	26.40	13.90
273	31.00	24.80	13.85
274	29.00	34.80	14.18
275	27.00	32.40	14.10
276	25.00	20.00	13.69
277	24.00	19.20	13.67
278	23.00	18.40	13.64
279	23.00	18.40	13.64
280	24.00	19.20	13.67
281	25.00	20.00	13.69
282	27.00	21.60	13.75
283	29.00	23.20	13.80
284	31.00	24.80	13.85
285	33.00	26.40	13.90
286	36.00	43.20	14.45
287	33.00	39.60	14.34
288	31.00	37.20	14.26
289	29.00	34.80	14.18
290	27.00	21.60	13.75
291	25.00	20.00	13.69
292	24.00	19.20	13.67
293	23.00	18.40	13.64
294	23.00	18.40	13.64
295	24.00	19.20	13.67
296	25.00	20.00	13.69
297	27.00	21.60	13.75
298	29.00	23.20	13.80
299	31.00	24.80	13.85
300	33.00	26.40	13.90
301	33.00	39.60	14.34
302	31.00	37.20	14.26
303	29.00	23.20	13.80
304	27.00	21.60	13.75
305	25.00	20.00	13.69
306	24.00	19.20	13.67
307	23.00	18.40	13.64
308	23.00	18.40	13.64
309	24.00	19.20	13.67
310	25.00	20.00	13.69
311	27.00	21.60	13.75
312	29.00	23.20	13.80
313	31.00	24.80	13.85
314	33.00	26.40	13.90
315	31.00	24.80	13.85
316	29.00	23.20	13.80
317	27.00	21.60	13.75
318	25.00	20.00	13.69
319	24.00	19.20	13.67
320	23.00	18.40	13.64
321	23.00	18.40	13.64
322	24.00	19.20	13.67
323	25.00	20.00	13.69
324	27.00	21.60	13.75
325	29.00	23.20	13.80
326	31.00	24.80	13.85
327	31.00	24.80	13.85
328	29.00	23.20	13.80
329	27.00	21.60	13.75
330	25.00	20.00	13.69
331	24.00	19.20	13.67
332	23.00	18.40	13.64
333	23.00	18.40	13.64
334	24.00	19.20	13.67
335	25.00	20.00	13.69
336	27.00	21.60	13.75
337	29.00	23.20	13.80
338	31.00	24.80	13.85
339	29.00	23.20	13.80
340	27.00	21.60	13.75
341	25.00	20.00	13.69
342	24.00	19.20	13.67
343	23.00	18.40	13.64
344	23.00	18.40	13.64
345	24.00	19.20	13.67
346	25.00	20.00	13.69
347	27.00	21.60	13.75
348	29.00	23.20	13.80
349	29.00	23.20	13.80
350	27.00	21.60	13.75
351	25.00	20.00	13.69
352	24.00	19.20	13.67
353	23.00	18.40	13.64
354	23.00	18.40	13.64
355	24.00	19.20	13.67
356	25.00	20.00	13.69
357	27.00	21.60	13.75
358	29.00	23.20	13.80
359	27.00	21.60	13.75
360	25.00	20.00	13.69
361	24.00	19.20	13.67
362	23.00	18.40	13.64
363	23.00	18.40	13.64
364	24.00	19.20	13.67
365	25.00	20.00	13.69
366	27.00	21.60	13.75
367	27.00	21.60	13.75
368	25.00	20.00	13.69
369	24.00	19.20	13.67
370	23.00	18.40	13.64
371	23.00	18.40	13.64
372	24.00	19.20	13.67
373	25.00	20.00	13.69
374	27.00	21.60	13.75
375	25.00	20.00	13.69
376	24.00	19.20	13.67
377	23.00	18.40	13.64
378	23.00	18.40	13.64
379	24.00	19.20	13.67
380	25.00	20.00	13.69
381	25.00	20.00	13.69
382	24.00	19.20	13.67
383	23.00	18.40	13.64
384	23.00	18.40	13.64
385	24.00	19.20	13.67
386	25.00	20.00	13.69
387	24.00	19.20	13.67
388	23.00	18.40	13.64
389	23.00	18.40	13.64
390	24.00	19.20	13.67
391	24.00	19.20	13.67
392	23.00	18.40	13.64
393	23.00	18.40	13.64
394	24.00	19.20	13.67
395	23.00	18.40	13.64
396	23.00	18.40	13.64
397	23.00	18.40	13.64
398	23.00	18.40	13.64
399	300.00	450.00	27.80

